83323.9 92537.7 
87327.1 83103.8 
97943.4 74381.1 
90336.6 98359.6 
66688 49725.9 
16396.8 83001.2 
88894.9 7699.47 
64970.7 24804.4 
62948 22913.7 
70062 31686.7 
32877.7 23142.8 
7416.1 63307.2 
22365.6 65113.2 
51068.6 97146.6 
28004.2 54610.7 
71926.9 11328.1 
47148.3 59254 
94431.8 45091.8 
33635.1 84768.4 
43451.3 323.146 
34494.3 59848.1 
83324.3 23389.2 
67547.6 48295 
48193.6 30495.6 
71208.7 18255.6 
62182.3 4086.43 
41398.4 69598.4 
67393.6 63764 
34711.6 18462.2 
60910.6 62715.8 
73072.9 32837.4 
74043.8 20221.3 
92091.4 68475.7 
65313 25726.5 
53244.1 8764.36 
26049.7 87738.4 
68612.5 9374.02 
11127.6 36160.1 
57669.1 59321.1 
66655.7 28877.8 
77576.7 28837.9 
32964.2 18975.1 
98436.3 357.857 
82739.1 33147.9 
18820.1 43649.7 
95863.7 91893 
76487.1 69907.5 
12114.3 68578.6 
38383.2 77427.3 
94305.1 91627.3 
86191.7 20354.8 
79365.7 54804.2 
29728.8 90493.2 
90964.3 87397.9 
49814.4 57620 
16275.7 27391.1 
86457.9 49239.9 
46366.2 84894.2 
49597.7 29105.3 
18042.1 68417.8 
72755 13905.8 
60310.9 49242.2 
83813.4 72425.2 
17820.8 22196.6 
49852.5 12125.9 
13823.8 36044.3 
32480.7 93189.5 
90848.5 62209.5 
83682.8 81812.8 
49607.4 33497.2 
39432.7 65883.1 
60888.3 25890.6 
15123 7254.5 
10784.8 64720.7 
36359.8 28827 
33138.6 9114.86 
42732.8 93449.5 
58357 26546.1 
65874.7 76177.8 
48742.7 15727.2 
88303.7 62566.5 
51771.5 20784.4 
55756.1 42619.9 
82993.9 39438.8 
24432.7 32601.3 
72936 63865.4 
98484.5 33824.3 
89756 13607.5 
41078.8 540.855 
78328.2 77438.6 
29367.8 11466.8 
86553.5 72100.6 
4916.25 44910.5 
98646.7 70790.9 
21088.3 47389.4 
86518.1 9391.95 
9955.93 38289.6 
30176.3 65712 
80909.5 13170.2 
5150.83 5342.23 
45771.6 78086.8 
69207.6 44256 
11911.1 58963.7 
57863.5 52989.9 
59504.5 36191.7 
30428.5 88872.3 
47658.5 16982 
60972.9 52574.7 
61892.5 59619.6 
23365.6 82980.8 
7009.02 9883.74 
92372.8 16965 
48173.3 22549.1 
82676.9 29082.9 
35719.3 87827.8 
34425.1 81490.9 
65914.6 3632.74 
25746.9 77825.7 
62596.4 83610.4 
30815.7 22100.9 
19802.1 61244.2 
10973.3 67460.5 
78226.2 71946.2 
20035.2 40118.8 
31565.8 43400.9 
23099.6 38574.8 
53284.6 15472.4 
55539.8 1457.93 
38021.5 38216.7 
30540.8 73740.8 
26044.5 64965.9 
55231.6 91959.1 
68598.6 80978.5 
69784.8 31195 
64588.9 600.477 
53296 84391 
61844.7 64269.3 
51851.5 40070.9 
36215.4 71886.7 
80189.7 67781.2 
15287.6 3289.27 
6356.06 68572.2 
18761.6 61895.8 
70030.1 56783.1 
112.548 570.914 
30523.9 26157 
65536.8 85755.5 
18116.1 34135.4 
66734.1 87900.9 
65330.5 31323 
88501.4 18626.5 
15713.9 50346.1 
82895.7 67565.4 
90417 19111.2 
39452.1 70606.7 
86892.4 54739.7 
73895.9 93248.5 
23311.9 92657.6 
55144.3 93342 
49440.7 55256.8 
93912.9 79964.6 
81413.9 59449.7 
65720.1 99530 
93585.2 32454.1 
87430.9 58915.7 
63777.1 75932.4 
77542.1 79491 
26278.5 60437.9 
47056.4 16695.5 
79549 86508.6 
87302.1 66441.4 
41248.3 61198.1 
59689.9 64560.1 
53855.7 14834.2 
57902.2 3296.34 
70091 51815.1 
83260.9 51504.9 
11264.8 48981 
51034.9 4849.97 
81435.1 38465.8 
63765.6 45212.2 
14398.2 41307.8 
24703.3 40676.7 
1745.66 71759.7 
57372.1 81294.7 
58268.2 44674.3 
47736.1 99516.5 
5872.32 7426.04 
64076.6 59728 
22260.2 21978.8 
63024.3 92351.3 
73793.9 46285.2 
43856.2 85058.6 
95266.2 94891.1 
89908.6 76701.4 
33356.9 53674.2 
21913.6 47755.1 
94982 46616.9 
88431.8 96727.7 
18376.5 45803.9 
78022.4 76644.8 
90478.2 25758.5 
76161.2 96350.5 
33184.6 40237.9 
56078.5 55444.8 
62216.7 19102.8 
47796.1 36010.5 
65388 91652.3 
21069.2 60654.2 
86543.4 10977.8 
37355.6 19900.3 
64652 59269.2 
67655.4 59634.1 
5886.05 56087.2 
56361.7 24262.6 
1891.08 34384.1 
907.344 92369.2 
60142.7 77068.6 
88719.7 93327.3 
17306.5 44798.2 
48772.1 79523.1 
63900.9 96568.2 
15533.6 29288.9 
88220.4 36602.8 
89943.1 74763.8 
47580.6 27298.7 
94664 12232.6 
86567.9 62319.4 
71866.6 92454 
18406.6 28228.4 
16716.5 20297.7 
62612.5 17623.9 
12666.9 22755.2 
94692.5 1386.63 
16082.4 11998.9 
46184.8 64854.5 
91522.1 10085.7 
61422.7 7055.7 
39374.6 49643.1 
43658.5 29317.7 
24406.9 91239.1 
56616.4 19070.9 
3471.64 43184.4 
81390.4 75338.3 
35638.3 99797 
3566.64 52354.8 
20094.7 66179.2 
69978.7 32761.6 
88934.3 64671.2 
34148.2 5016.79 
76670.1 80333 
69871.3 68192.2 
90418.7 31294 
75247.9 29793.3 
80937.1 18906.4 
59111.1 5343.94 
10145.4 15727.5 
24414.9 13617.1 
58911.9 5805.23 
88955.3 94550.2 
5602.22 92522 
46905 25696.9 
58701.1 16883.7 
58458.5 47635.5 
81554.9 92606.8 
52652.3 58225 
72939.8 22523.6 
26417.2 63358.5 
53817.5 1665.06 
93151.8 34754.6 
20571.4 52262.9 
40098.5 30716.8 
67990.4 64513.4 
44333.9 26902.2 
70318.6 33289.2 
21452.4 75920.8 
25811.2 68357.4 
1617.75 84512.3 
85241.1 60076.3 
32147.8 66796 
52683 84800 
25021 25622.8 
7323.57 51438.2 
88981.3 61141.1 
53103.3 82133.1 
95895.7 73674.7 
34395.9 35994.2 
4391.53 2386.32 
507.62 48725.4 
29288.6 70826.2 
82014.6 50741 
46747.1 7825.79 
19098.4 48364.8 
92338.1 4339.47 
8441.1 24485.8 
71135.5 61124.1 
9285.84 96156.5 
86746.9 16609.4 
47594.7 75728.2 
77750.5 698.012 
57861.3 73646.2 
74372.7 92257.2 
9640.41 78764.2 
94643.5 10148 
27489.7 23932.1 
80974.3 9504.27 
74673 27721.4 
17330.1 93771.4 
76086.2 9668.14 
98110.9 84527.3 
34154 69246.3 
45651.4 43439.8 
65402.9 32398.3 
60049.2 12997.6 
8126.5 37799.7 
13695.6 65987.8 
11445.9 88068.3 
58245 21086.3 
66832.6 52888.5 
31234.3 94322.2 
76820.6 12208.6 
3826.48 51493.6 
39930 21156.5 
45265 16016.2 
30824.7 43375.8 
543.489 64978.7 
12622.2 46194.9 
8418.46 78025.1 
78593.2 68467.7 
91022.7 86719.7 
6267.39 4718.26 
52707.5 17713.3 
92786.6 10952.5 
38799.6 59619.1 
63840.9 70034 
53941.3 40661.5 
82242.6 57767.8 
92155.1 22172.6 
78924.4 37420.1 
38188.8 9749.06 
80795.9 38732.3 
74727.7 93418.1 
84927.2 83146.2 
71443.2 63520.4 
51613.9 62465.8 
50240.1 57881.3 
67184.1 2947.62 
75594.5 59970.7 
13900.1 14394.2 
19589.8 77741 
84428.1 73531.1 
18402.5 66670.7 
31299 10557.6 
88843.3 10223.3 
47977.7 27032.1 
19972.4 28773.6 
65764.3 94700.1 
22191.8 50691.5 
77846.3 93634.9 
14211.9 29460.1 
56100.7 64452 
87341.4 23284.8 
67399.6 62935.9 
83255.5 81299.7 
77330.1 2845.25 
59040.7 61758.2 
76376.4 77443.2 
28428.9 7675.34 
88000.9 17272.2 
17898.7 35978.6 
44304.3 37871 
64752.2 10068.6 
32571.1 86944 
60760 10417.4 
80578.9 74971.9 
39877.5 36679.6 
39423.9 27218.9 
59964.4 6823.48 
90154.9 43219.9 
88123.2 67485 
46065.2 47163.9 
29243.2 22441.5 
24607.1 57672.1 
30116.9 12608 
74944.3 48015.6 
48586.6 19248.6 
85886.6 13338.8 
29317.1 18457.7 
282.779 90077.2 
28875.2 80861.7 
65049.1 68752.7 
17541.3 4472.95 
95971.6 77505.8 
11296.4 86126.5 
20725.7 99419.6 
53611.5 66790.8 
46583.5 82854.6 
89232.4 71190.6 
40526.7 19349.3 
83798.6 15471.1 
67364.8 32385.2 
34719.6 53251.4 
45724 64036.8 
71709.2 46006.7 
54114 584.319 
26868.4 19163 
69337 44409.7 
23636 65308.7 
21915.5 34932.4 
51435.2 42641.2 
34352 5046.63 
9431.99 80935.5 
87901.3 98664.4 
52126.1 28428 
18013.6 35924.7 
43899 85378.5 
68309.8 78618.7 
38629.9 14033.8 
42655.5 10339 
60040.5 96769.4 
10923.3 86909 
15932.4 80260.4 
31318.7 39568.4 
45569 53234.2 
74500.8 97004.2 
95875.3 8852.83 
2050.84 5307.33 
89788.3 89952.1 
3971.7 41914.4 
18380.1 21985.3 
77839.1 62279.1 
7363.79 46148.9 
40897.8 45993.7 
60182.7 83553.3 
56332.7 20223.2 
80322.7 67256 
7132.2 96255.1 
47516.4 38450.9 
35823.5 93085.4 
91685.1 10324.4 
90089.6 87560.4 
19177.2 92140.5 
92867.8 8965.5 
82092.6 96839.5 
50879.9 472.651 
18824.8 28718.9 
62751.8 26188.6 
74867.8 3649.59 
72182.2 35050.5 
87202.8 28514.9 
55273.8 67525.5 
95770.9 62406 
63780.6 43287.3 
856.861 99604.2 
36372.7 92542 
9928.51 26462.4 
80102.4 29105.7 
18602.9 72970.2 
38071.2 695.418 
69809.6 88951.1 
1168.07 88634.4 
17670 63919.9 
14823 92537.9 
67569.4 87005.3 
27588.4 54772.3 
15520.2 82862.2 
22297.8 11291.1 
45268.1 86078.4 
54578.4 46125 
85682.6 90951.2 
38666.9 95611.1 
17413.6 18769.3 
24716.8 36016.4 
91739.5 62788 
36711.8 61549.1 
51739.1 37879.9 
50183.5 69409.1 
1799.77 65006.6 
61947 69369.2 
52011.8 89535.4 
24141.5 67532 
72397.5 46439.3 
78823.1 17665.6 
32517.7 33401.6 
63790.6 18200.3 
24352.8 2457.55 
13811.4 41766.3 
21226.9 38528.2 
77782.8 12966.3 
1316.15 14494.6 
74515.4 53055.2 
52374.5 24699 
22464.3 54174.3 
89705.5 84411.3 
23543.5 41717.4 
73946.7 47685 
9249.37 46344.2 
94124.3 88072.5 
64009.8 26642 
21474.1 27800.5 
44842.3 45826.9 
30258 58653.7 
87593.2 51484.9 
97181.8 65376 
64451.2 98498 
79870.6 38966.7 
51553.2 32245.1 
63665.6 74017.5 
86419.4 53371.2 
58428.8 9962.93 
95088.5 32375.5 
57647.9 4337.9 
78719.7 51772.2 
92410.4 42729.5 
78414.2 13884.5 
70530 23256.5 
59711.4 788.008 
81910.2 47304.5 
52272.9 79092 
12680.5 16724.1 
77589.9 92551.1 
55690.8 29143.1 
24796.2 19356.4 
3160.64 11215.7 
72727.6 61589.4 
21178.6 67816.1 
93964.9 78826.5 
72154 72684.6 
30598.7 64564.4 
15414.1 9012.97 
78448.9 85944.1 
32269.5 38160.3 
86732.1 14179.6 
85464.8 39005 
93271.6 98145.3 
55729.1 70861.6 
90696.4 11419.9 
4.68777 15492.7 
30776.3 3165.32 
26708.3 3503.89 
64754.8 47886.9 
71320 58719.7 
26713.4 43474 
31404.3 57312.2 
8038.4 46818.5 
66325.2 86487.3 
32762.6 98594.6 
24647.6 19494.8 
12774.3 10112.4 
58499.8 6045.89 
8257.7 14228.9 
76907.4 98954.1 
25648.9 76912.1 
14446.8 56425.2 
80077.5 41155.1 
59929.1 44832.2 
89042 31249.1 
3551.93 15755.5 
74723.1 34956.2 
73067.7 82761.5 
81774.7 39392.8 
69248.8 14537.3 
37987.4 93896.3 
34032.1 50761.7 
4008.71 92531.8 
56807.6 12266.4 
6760.78 33715 
11220.5 32409.6 
10627.2 25667.3 
88834.8 90704.6 
66822.4 48763.9 
35536.9 55864.5 
80012.9 39088.8 
71619.9 54736 
74045 44687.6 
37497.5 55819.8 
84080.4 6746.23 
70357.1 22067.9 
642.56 4389.13 
72829.6 4651.27 
96921 29637.2 
16917.7 3681.76 
63352.2 28138.2 
36091.4 73979.4 
53805.5 24926.2 
64684 20628 
73690.1 220.922 
76492.5 53703 
39309.7 48112.4 
8439.02 13354.8 
92800 45936.5 
69174.5 76880.4 
52682.7 39531.6 
98948.3 53325.3 
43920.7 71777.8 
57976.5 40841.7 
1415.02 74894.2 
44523.5 64767.2 
3032.4 80614.9 
38746.6 56837.9 
5541.06 3430.68 
77465.9 79231.1 
3651.6 53958.4 
32934.2 42961.3 
2070.81 41373.2 
56316.1 94870.8 
87309.7 25490.6 
71751.2 39992.4 
65022.2 70699.5 
93317.6 8942.97 
42477.4 51294.1 
49784.7 43892.4 
26188.3 94308.1 
8659.62 29220.7 
74923 47406.3 
86058.7 80464.1 
50836.9 63524.6 
59695.2 54488.5 
17483 92629.4 
97449.9 19553.8 
34002.6 53766 
14424.6 21312.2 
79256.6 86175.9 
61304.6 44278.9 
56875.4 54622.2 
53221.8 99352.8 
5916.33 3006.51 
43245.2 32104.7 
97314.7 51904.8 
61325.4 72237.7 
99311 47384.1 
52701.7 50148 
10908.7 12396.9 
4636.52 28391.7 
5026.33 2086.39 
47945.5 39028.9 
55852.4 62370.1 
60341.1 35109 
48546 21645.7 
79387.9 5421.4 
76267.9 32609.7 
4774.18 82184.2 
35616.2 48019.3 
14288.9 32930.9 
99924.1 75614.3 
5168.52 99235.2 
22998.4 57870.2 
49383.1 33907.1 
70267.2 54019.7 
62298.8 75293.5 
56106 10244.3 
14322.4 11958.4 
72614.4 74663.5 
47067.4 21160.4 
96309.2 26455.3 
26581.8 72577.1 
59064.9 31356 
54761.3 94681.1 
79375.3 69050.2 
27612 79299.5 
44664.5 32780.5 
78534.6 67662.8 
90650.8 27917.8 
1569.92 60917.9 
81937.4 63868.7 
36211.5 38043.4 
74113 50533.9 
50001.9 46727.4 
25197.4 97069.3 
67887.8 21506.6 
23524.5 94469.7 
94083.7 82589.5 
25825.7 48845 
77270.6 5201.03 
17895.2 4882.58 
84500.5 62559.6 
37663.1 63035.1 
30222.5 28313.8 
90952.9 31792.4 
89231.8 72890.3 
95661.1 25443.2 
10933.7 69774.1 
75977.1 60935.6 
16501.5 1174.53 
58004.8 84389.4 
22681.1 81529.4 
78859 16764.8 
64118.8 4684.73 
65609.8 41389.4 
9885.76 83505 
46272 94386.3 
46064.6 83935.1 
57421.4 76287.1 
12248.9 48374.2 
8079.53 1480.69 
21264.5 3740.63 
26923.9 32198.2 
73514.7 2901.06 
93133.8 90016.3 
4075.59 51138.6 
74405.6 26756.7 
32668 53264.7 
43521.6 96786.8 
57949.4 9131.42 
38176.2 67835.1 
92636.4 84448.2 
62221.4 38701.1 
68383.3 19642.8 
14988.2 80632.2 
68017 23067.7 
82112.9 89281.5 
26808.4 9036.81 
21479.7 323.105 
11937.9 14613.5 
90339.4 16013.5 
65752.2 64745 
42770.2 98420.2 
18009.6 86291.8 
95207 75959 
95423.2 33383.2 
43794.2 88059.6 
17831.4 6015.57 
26760.7 86214.7 
25658.3 41748.9 
66846.9 93675.4 
64816.7 48959.7 
82956.9 91625 
57996.5 4436.61 
91948.1 69934.4 
19050.1 82287.5 
85947.9 84802.3 
47032.5 28718.1 
83222.5 65042.1 
15009.9 78429.5 
41001.1 10433.1 
11812.6 84795.3 
98492.7 29644 
90810.9 25253.5 
15858.7 16469.2 
67002.4 82705.6 
10144.6 31819.1 
31665.3 93101.4 
23444.1 89661.8 
97538 15392.3 
59596.3 16588.2 
97679.8 45544.2 
1390.49 44712.3 
74262.3 84613 
9754.37 89272.1 
63042.4 50755.5 
99705.2 74855.1 
35550.8 98198 
4499.1 26361.7 
23451.4 20357.8 
42830.9 90453.9 
3063.37 52975.4 
22272.9 34728.7 
46076.8 45717.1 
24390.5 43614.9 
61109.3 83986.8 
60203 58789.1 
29530.9 61593.5 
3501.38 3793.2 
46206.5 13255.8 
93065.3 9248.93 
64011.3 92770.6 
84104 99562 
90968.6 88603.1 
25923.7 14420 
8960.9 68754.6 
4873.85 12024.3 
21730 27146.8 
46752.9 67806.8 
72863.8 71143.4 
11421.6 33973.2 
55130.2 71624.7 
92762.3 84661.1 
33218.2 96263.7 
88454.3 79424.7 
9519.45 81519.7 
88673.6 73530.7 
74290.3 72777.6 
73092.8 65258.8 
61380.7 99016.5 
79678.8 70341.6 
67771 84552.7 
82365.9 89501 
11699.5 29118.8 
57307.7 84563.3 
262.258 68729.4 
18536.5 55392.5 
40354.1 11298.8 
40053.6 73572.3 
7562.49 28508 
52997 17081.9 
10027.6 41670.6 
90612.6 84317.9 
14448.2 63705.4 
49576.7 75829 
62721.9 29255.5 
46170.6 30492.9 
13808.2 28536.5 
19993.8 25507.6 
57655.3 77301.6 
10070.9 57917.6 
46030.9 28607.4 
13310 86385 
39906.2 53363.6 
59957.3 47468.7 
81871.6 12954.2 
64550.6 91899.2 
54624.8 55163.3 
76217.1 69073.1 
18868.7 25793.9 
44902 81590.5 
55049.4 91072.6 
12083.4 68857.6 
19609.1 32077.2 
94365.2 77264.4 
9378.77 4436.19 
35181.9 55409.7 
33043.6 48491.9 
41794.7 72949.9 
1855.58 1751.98 
20418.6 83727.2 
14706.2 84969.2 
75626.4 69331.1 
40132.5 51843.6 
38404.1 59001.2 
77637.4 83306.2 
40591.7 32686.8 
74378.8 52675.1 
1544.39 93987.9 
84752.3 95909.6 
71252.2 94131.1 
345.808 6434.16 
49540.8 33389.4 
54926.1 91335.5 
6339.28 56781.7 
93087.5 26757.8 
40508.9 7793.71 
11727.1 16135.3 
77124.8 51859.6 
67978.8 15528.9 
10860.8 45616.2 
98835.1 51452.5 
78303 73213.8 
4127.6 79847.4 
67201.7 88879.9 
75757.1 38453.9 
83011 76102.9 
44888.1 32551.8 
9492.3 99814.2 
23887.3 15831.6 
56595.9 16974.8 
42589.4 97104.7 
24768.5 54316.5 
13240 1893.29 
6176.06 81218.9 
17422.2 17036.8 
26835.1 16257.2 
68489.3 5138.16 
89471.1 72616.9 
84985.6 56672.8 
61496.8 60742.7 
95126.7 44507.9 
36845.5 40014.8 
77059.7 46337.8 
39829 947.013 
62169.4 96424.8 
17921.8 4758.82 
93529.6 42690.4 
59075.3 6769.6 
44583.6 65251.4 
87988.5 62005.8 
82288.2 14823.6 
78263.1 50777.5 
19961.7 67734.2 
23394.4 4947.32 
24406.9 84891.2 
65690 19533.6 
29399.1 2535.49 
59548.4 6458.76 
48873.3 99377.4 
7405.77 11042.7 
95802.2 25327.6 
15801.5 89331.8 
68018 74876.8 
96101.4 12601.6 
40128.2 84089.9 
74607.5 22416.4 
98913.4 52870.5 
73193.8 18875.2 
20604.7 96588.2 
23822.5 45011.7 
81479.4 89512.5 
64545.3 10878.5 
92048 24093.7 
17337.3 40921.3 
23471.1 24743.1 
51964 19273.4 
50070.7 67765.5 
